order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
4314,17-09-2023,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,OFF-AP-10001962,2,1,15,-5
4315,10-01-2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10004062,2,0.6,17,-3
4316,07-12-2022,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10004330,3,2.7,87,7
4317,03-04-2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,OFF-ST-10001963,3,9,297,37
4318,14-10-2022,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,OFF-EN-10002230,2,3.4,168,8
4319,14-08-2022,Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Furniture,Furnishings,FUR-FU-10000175,6,3.2,76,6
4320,12-12-2023,Second Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Technology,Phones,TEC-PH-10004897,3,0.8,16,-4
4321,24-08-2023,Second Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Storage,OFF-ST-10003123,1,0.6,28,-2
4322,28-05-2023,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Binders,OFF-BI-10001658,2,0.5,5,-5
4323,23-04-2022,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Technology,Phones,TEC-PH-10002834,3,9.6,317,27
4324,20-10-2022,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Binders,OFF-BI-10002160,2,0,-4,-4
4325,16-07-2023,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Art,OFF-AR-10004999,3,0.3,7,-3
4326,19-11-2023,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Technology,Accessories,TEC-AC-10003280,3,1.4,68,8
4327,12-03-2022,First Class,Corporate,United States,Plainfield,New Jersey,7060,East,Office Supplies,Art,OFF-AR-10000315,3,0.2,8,-2
4328,10-06-2022,First Class,Corporate,United States,Plainfield,New Jersey,7060,East,Office Supplies,Paper,OFF-PA-10000007,5,1,15,-5
4329,04-11-2023,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10000791,9,2,35,5
4330,04-05-2022,Standard Class,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Paper,OFF-PA-10000556,3,0.8,16,-4
4331,03-04-2023,Standard Class,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Appliances,OFF-AP-10000804,5,0.6,17,-3
4332,06-06-2022,Standard Class,Consumer,United States,Redmond,Washington,98052,West,Technology,Accessories,TEC-AC-10001998,1,0.6,17,-3
4333,24-06-2023,Standard Class,Consumer,United States,Redmond,Washington,98052,West,Office Supplies,Binders,OFF-BI-10003476,5,0.4,18,-2
4334,08-09-2023,Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Technology,Accessories,TEC-AC-10003237,6,1.5,47,-3
4335,17-11-2023,Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Office Supplies,Envelopes,OFF-EN-10003798,2,1.5,25,5
4336,01-04-2023,Standard Class,Consumer,United States,Bullhead City,Arizona,86442,West,Office Supplies,Envelopes,OFF-EN-10003068,1,0.4,6,-4
4337,18-08-2023,Standard Class,Consumer,United States,Bullhead City,Arizona,86442,West,Furniture,Furnishings,FUR-FU-10002088,2,0.2,8,-2
4338,07-08-2022,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10000158,3,4.4,106,16
4339,24-11-2022,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10000482,3,2.2,108,8
4340,29-07-2023,Standard Class,Consumer,United States,Franklin,Tennessee,37064,South,Office Supplies,Paper,OFF-PA-10004888,1,0.4,6,-4
4341,23-11-2023,Same Day,Consumer,United States,Portage,Indiana,46368,Central,Office Supplies,Art,OFF-AR-10003478,2,1,15,-5
4342,07-06-2022,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Storage,OFF-ST-10003208,3,21.6,536,36
4343,18-12-2022,First Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10004970,6,0.8,16,-4
4344,11-12-2022,First Class,Consumer,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10000038,6,13.2,658,78
4345,17-03-2022,First Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10001552,2,4,96,6
4346,23-03-2022,First Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10002926,4,8,196,36
4347,15-10-2023,Standard Class,Consumer,United States,New Rochelle,New York,10801,East,Furniture,Chairs,FUR-CH-10001394,2,31.5,625,35
4348,15-04-2022,Standard Class,Consumer,United States,New Rochelle,New York,10801,East,Furniture,Furnishings,FUR-FU-10004053,3,1.8,57,-3
4349,01-09-2023,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Binders,OFF-BI-10004230,2,0.6,17,-3
4350,31-10-2023,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,OFF-ST-10000060,8,8.4,418,38
4351,23-12-2023,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Storage,OFF-ST-10001325,2,1,15,-5
4352,09-08-2023,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Accessories,TEC-AC-10003441,2,0.6,28,-2
4353,07-01-2023,Second Class,Consumer,United States,Stockton,California,95207,West,Technology,Phones,TEC-PH-10003215,4,3,97,7
4354,10-07-2022,Second Class,Consumer,United States,Stockton,California,95207,West,Office Supplies,Paper,OFF-PA-10002005,2,0.2,8,-2
4355,27-05-2022,Second Class,Corporate,United States,Asheville,North Carolina,28806,South,Office Supplies,Binders,OFF-BI-10004465,8,0.4,18,-2
4356,28-02-2022,Second Class,Consumer,United States,Clarksville,Tennessee,37042,South,Office Supplies,Binders,OFF-BI-10000545,7,64,1596,296
4357,27-01-2022,Second Class,Consumer,United States,Clarksville,Tennessee,37042,South,Office Supplies,Art,OFF-AR-10003752,4,1.2,37,7
4358,25-11-2023,Same Day,Consumer,United States,Aurora,Illinois,60505,Central,Office Supplies,Paper,OFF-PA-10001937,2,0.4,6,-4
4359,31-07-2023,Same Day,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Furnishings,FUR-FU-10004306,1,4,75,15
4360,12-07-2023,Same Day,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Chairs,FUR-CH-10003973,2,20.8,516,76
4361,31-01-2022,First Class,Corporate,United States,Warwick,Rhode Island,2886,East,Office Supplies,Paper,OFF-PA-10000565,2,3.3,107,17
4362,15-12-2023,Second Class,Consumer,United States,Lafayette,Louisiana,70506,South,Technology,Phones,TEC-PH-10003875,3,1.2,26,-4
4363,05-10-2023,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Art,OFF-AR-10001953,3,3.9,127,27
4364,24-05-2022,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Art,OFF-AR-10001374,4,0.6,28,8
4365,14-10-2023,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Storage,OFF-ST-10003816,4,35,695,115
4366,28-03-2023,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Fasteners,OFF-FA-10001843,3,0.3,7,-3
4367,29-08-2023,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Art,OFF-AR-10000657,10,1,15,-5
4368,19-03-2023,Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,OFF-FA-10000936,4,0.4,6,-4
4369,17-02-2023,Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10003657,6,0.6,17,-3
4370,20-11-2022,Standard Class,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Binders,OFF-BI-10001989,5,4,96,6
4371,08-07-2023,Standard Class,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Art,OFF-AR-10002987,2,0.8,38,8
4372,22-09-2022,Standard Class,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Labels,OFF-LA-10000414,5,1.5,47,7
4373,09-09-2022,Second Class,Consumer,United States,Elkhart,Indiana,46514,Central,Office Supplies,Art,OFF-AR-10003602,2,0.4,6,-4
4374,09-10-2022,Second Class,Consumer,United States,Elkhart,Indiana,46514,Central,Technology,Accessories,TEC-AC-10002550,5,4.8,157,27
4375,11-08-2023,Standard Class,Corporate,United States,Kent,Ohio,44240,East,Office Supplies,Appliances,OFF-AP-10002998,6,2,98,8
4376,21-01-2022,Standard Class,Home Office,United States,San Gabriel,California,91776,West,Furniture,Furnishings,FUR-FU-10003708,5,15,295,15
4377,30-09-2023,Standard Class,Home Office,United States,San Gabriel,California,91776,West,Office Supplies,Appliances,OFF-AP-10001391,3,13.5,265,45
4378,18-04-2023,Standard Class,Home Office,United States,San Gabriel,California,91776,West,Furniture,Chairs,FUR-CH-10003973,5,29.8,1488,208
4379,12-08-2022,Second Class,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Envelopes,OFF-EN-10000461,2,1,15,-5
4380,24-01-2023,Second Class,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Envelopes,OFF-EN-10002831,2,2.8,66,-4
4381,05-06-2022,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10004648,3,1.8,57,7
4382,20-09-2022,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Tables,FUR-TA-10001857,3,10,246,36
4383,18-02-2022,Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Office Supplies,Binders,OFF-BI-10000546,5,0,-3,-3
4384,11-12-2022,Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Furniture,Bookcases,FUR-BO-10004690,4,7.6,378,18
4385,03-02-2022,Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Technology,Phones,TEC-PH-10001557,2,3,148,8
4386,06-07-2022,Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Furniture,Bookcases,FUR-BO-10002545,5,27.3,907,127
4387,08-09-2023,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10001366,4,0.8,38,-2
4388,05-02-2023,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10001628,3,0.6,28,-2
4389,14-11-2022,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10003651,7,2.5,45,5
4390,28-11-2023,First Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10003159,2,9,175,5
4391,18-10-2023,First Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001459,3,37.8,1257,177
4392,28-11-2023,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10004602,3,2.1,67,7
4393,12-08-2023,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Art,OFF-AR-10001953,2,2.8,66,6
4394,23-12-2023,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Technology,Phones,TEC-PH-10000923,5,1.2,58,8
4395,10-06-2023,Same Day,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Storage,OFF-ST-10002583,1,1.2,26,-4
4396,09-06-2023,Same Day,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,OFF-BI-10000977,3,1.5,25,-5
4397,02-10-2023,Standard Class,Corporate,United States,San Diego,California,92024,West,Technology,Phones,TEC-PH-10002549,2,10.8,357,37
4398,28-07-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Chairs,FUR-CH-10002880,2,5.1,167,17
4399,21-12-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,FUR-FU-10003039,2,2.8,66,6
4400,27-03-2023,Same Day,Consumer,United States,Columbia,Maryland,21044,East,Office Supplies,Envelopes,OFF-EN-10003055,5,4,198,18
4401,30-06-2022,Same Day,Consumer,United States,Columbia,Maryland,21044,East,Office Supplies,Appliances,OFF-AP-10002945,3,18,898,48
4402,03-06-2022,Same Day,Consumer,United States,Columbia,Maryland,21044,East,Furniture,Furnishings,FUR-FU-10004306,5,48.5,965,135
4403,29-04-2022,First Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Art,OFF-AR-10002445,2,0.5,5,-5
4404,28-07-2023,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10002445,3,0.4,18,-2
4405,14-10-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,TEC-AC-10002345,3,0.6,28,-2
4406,19-08-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10001558,3,1.2,37,7
4407,30-04-2023,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10001622,2,0.4,6,-4
4408,03-08-2023,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10000418,3,6.2,308,28
4409,23-09-2023,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Binders,OFF-BI-10000343,1,0,-5,-5
4410,17-07-2022,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Labels,OFF-LA-10004425,2,0.2,8,-2
4411,08-03-2023,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10001897,6,5.5,105,5
4412,18-09-2023,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10003883,3,1,15,-5
4413,03-11-2023,First Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10003963,3,18.6,617,117
4414,13-06-2023,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Appliances,OFF-AP-10001303,3,3,55,5
4415,29-06-2022,Standard Class,Corporate,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Binders,OFF-BI-10003925,1,19.5,385,25
4416,14-06-2023,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10004586,2,11.6,578,88
4417,29-01-2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Fasteners,OFF-FA-10003495,5,0.6,28,8
4418,23-10-2022,Second Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10002867,8,14.4,477,57
4419,15-06-2023,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Furniture,Furnishings,FUR-FU-10003773,3,7.6,186,6
4420,29-07-2022,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10002954,4,0.5,5,-5
4421,11-03-2022,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Supplies,OFF-SU-10002537,5,1.6,36,-4
4422,05-12-2023,Standard Class,Consumer,United States,Margate,Florida,33063,South,Office Supplies,Art,OFF-AR-10001374,3,1,15,-5
4423,01-03-2022,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Appliances,OFF-AP-10001492,2,1,15,-5
4424,22-07-2023,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Furniture,Bookcases,FUR-BO-10003546,3,12,296,16
4425,02-06-2023,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Technology,Phones,TEC-PH-10002185,5,1.2,26,-4
4426,29-12-2022,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Binders,OFF-BI-10000315,6,5.5,105,5
4427,20-03-2022,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Technology,Phones,TEC-PH-10002350,2,1.2,58,8
4428,30-07-2022,Standard Class,Corporate,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Paper,OFF-PA-10002666,3,0.9,27,7
4429,21-10-2023,Standard Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Furniture,Chairs,FUR-CH-10004495,6,36.2,1808,338
4430,13-10-2022,Same Day,Consumer,United States,Orange,New Jersey,7050,East,Office Supplies,Art,OFF-AR-10001725,3,2.8,66,6
4431,29-03-2022,Second Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Fasteners,OFF-FA-10002280,4,0.6,17,-3
4432,16-11-2023,Second Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Art,OFF-AR-10001770,3,0.4,6,-4
4433,13-06-2023,Second Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Furnishings,FUR-FU-10002885,5,0.8,16,-4
4434,22-01-2023,Second Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Art,OFF-AR-10003772,1,0.3,7,-3
4435,18-11-2023,Second Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Tables,FUR-TA-10003392,3,33.6,836,96
4436,28-11-2023,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10000014,1,0,-2,-2
4437,19-04-2022,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Art,OFF-AR-10003217,7,0.6,28,-2
4438,02-01-2022,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,OFF-AP-10002403,3,1.5,25,5
4439,28-11-2022,Standard Class,Consumer,United States,Port Arthur,Texas,77642,Central,Office Supplies,Paper,OFF-PA-10001972,2,0.4,6,-4
4440,09-08-2022,Standard Class,Consumer,United States,Port Arthur,Texas,77642,Central,Office Supplies,Paper,OFF-PA-10004041,4,0.6,17,-3
4441,24-11-2022,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Technology,Accessories,TEC-AC-10004975,1,2.2,108,8
4442,26-12-2023,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Storage,OFF-ST-10001932,5,29.1,967,97
4443,18-08-2023,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Art,OFF-AR-10001761,5,0.6,28,-2
4444,21-02-2023,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Paper,OFF-PA-10002262,5,0.6,28,8
4445,25-05-2022,Standard Class,Home Office,United States,Bloomington,Indiana,47401,Central,Office Supplies,Envelopes,OFF-EN-10004483,5,2.4,77,7
4446,18-10-2022,Standard Class,Home Office,United States,Bloomington,Indiana,47401,Central,Office Supplies,Paper,OFF-PA-10003270,6,0.6,28,8
4447,10-06-2022,Standard Class,Home Office,United States,Bloomington,Indiana,47401,Central,Office Supplies,Binders,OFF-BI-10001634,4,0.6,28,8
